商品ID,类别ID,门店编号,单价,销量,成交时间,订单ID
30084608,931060403,CDLG,1.9,1,2017/1/3 8:33,20170103CDLG000310077077
30119297,930000201,CDLG,6.52,1,2017/1/3 8:33,20170103CDLG000310077077
30186264,936010002,CDLG,4.52,1,2017/1/3 8:33,20170103CDLG000310077077
30186264,936010002,CDLG,4.52,1,2017/1/3 8:33,20170103CDLG000310077077
30020252,923000002,CDLG,11.6,0.918,2017/1/3 8:33,20170103CDLG000310077077
30035217,922000005,CDLG,7.6,0.376,2017/1/3 8:33,20170103CDLG000310077077
30113909,930020001,CDLG,9.52,1,2017/1/3 8:33,20170103CDLG000310077077
30179545,915000106,CDLG,67.22,0.5,2017/1/3 8:35,20170103CDLG000310077079
29989072,922000002,CDLG,0.78,1.923,2017/1/3 8:35,20170103CDLG000310077079
30214809,925090000,CDLG,31.42,1.594,2017/1/3 8:35,20170103CDLG000310077079
29989059,922000003,CDLG,1.98,1.515,2017/1/3 8:35,20170103CDLG000310077079
30179545,915000106,CDLG,67.08,0.126,2017/1/3 8:35,20170103CDLG000310077080
30008406,912060303,CDLG,29.21,0.463,2017/1/3 8:35,20170103CDLG000310077080
30027007,923000006,CDLG,5.6,0.602,2017/1/3 8:35,20170103CDLG000310077080
30006343,915030400,CDLG,3.98,0.78,2017/1/3 8:35,20170103CDLG000310077080
30179558,915000100,CDLG,47.32,0.174,2017/1/3 8:35,20170103CDLG000310077080
30010106,914010001,CDLG,15.52,1,2017/1/3 8:38,20170103CDLG000310077082
29989077,922000008,CDLG,13.6,0.515,2017/1/3 8:38,20170103CDLG000310077082
30023041,923000006,CDLG,3.2,1.648,2017/1/3 8:38,20170103CDLG000310077082
29989059,922000003,CDLG,1.98,1.263,2017/1/3 8:38,20170103CDLG000310077082
29989059,922000003,CDLG,1.98,1.313,2017/1/3 8:38,20170103CDLG000310077082
29989071,922000002,CDLG,3.4,1.138,2017/1/3 8:38,20170103CDLG000310077082
30020249,923000002,CDLG,3.98,1.809,2017/1/3 8:38,20170103CDLG000310077083
30173848,920090000,CDLG,1.3,1,2017/1/3 8:38,20170103CDLG000310077083
30214826,925090000,CDLG,54.85,0.046,2017/1/3 8:38,20170103CDLG000310077083
30006343,915030400,CDLG,3.98,1.881,2017/1/3 8:38,20170103CDLG000310077083
29989059,922000003,CDLG,1.98,1.465,2017/1/3 8:38,20170103CDLG000310077083
29989072,922000002,CDLG,0.78,0.641,2017/1/3 8:41,20170103CDLG000310077085
29989105,922000000,CDLG,2.8,1.132,2017/1/3 8:41,20170103CDLG000310077085
29989059,922000003,CDLG,1.98,0.909,2017/1/3 8:41,20170103CDLG000310077085
30214804,925090000,CDLG,33.42,1.459,2017/1/3 8:41,20170103CDLG000310077085
29999817,930000201,CDLG,11.52,1,2017/1/3 8:42,20170103CDLG000310077086
29989073,922000002,CDLG,4.8,1.12,2017/1/3 8:42,20170103CDLG000310077086
29989105,922000000,CDLG,2.8,1.132,2017/1/3 8:42,20170103CDLG000310077086
30008276,911010501,CDLG,15.43,1.006,2017/1/3 8:42,20170103CDLG000310077086
29989059,922000003,CDLG,1.98,0.909,2017/1/3 8:42,20170103CDLG000310077086
29989076,922000006,CDLG,3.58,1.089,2017/1/3 8:44,20170103CDLG000310077087
30129505,925090000,CDLG,25.22,0.846,2017/1/3 8:44,20170103CDLG000310077087
30129505,925090000,CDLG,25.22,1.03,2017/1/3 8:44,20170103CDLG000310077087
29989049,922000001,CDLG,1.98,0.707,2017/1/3 8:44,20170103CDLG000310077087
30022232,960000000,CDLG,0.3,1,2017/1/3 8:44,20170103CDLG000310077087
30006206,915000003,CDLG,25.25,0.277,2017/1/3 8:44,20170103CDLG000310077087
30023192,922000000,CDLG,9.62,0.17,2017/1/3 8:44,20170103CDLG000310077087
30023194,922000008,CDLG,13.6,0.286,2017/1/3 8:44,20170103CDLG000310077087
29989060,922000000,CDLG,9.58,0.231,2017/1/3 8:44,20170103CDLG000310077087
29989120,922000003,CDLG,3.6,0.653,2017/1/3 8:44,20170103CDLG000310077087
29989058,922000001,CDLG,1.98,1.162,2017/1/3 8:44,20170103CDLG000310077087
29989059,922000003,CDLG,1.98,1.263,2017/1/3 8:44,20170103CDLG000310077087
29989059,922000003,CDLG,1.98,1.313,2017/1/3 8:44,20170103CDLG000310077087
29989071,922000002,CDLG,3.4,1.296,2017/1/3 8:44,20170103CDLG000310077087
29989083,922000000,CDLG,4.2,0.502,2017/1/3 8:44,20170103CDLG000310077088
30200518,922000000,CDLG,19.62,0.24,2017/1/3 8:44,20170103CDLG000310077088
30031738,915030101,CDLG,4.92,1.793,2017/1/3 8:44,20170103CDLG000310077088
29989105,922000000,CDLG,2.8,1.164,2017/1/3 8:44,20170103CDLG000310077088
29989059,922000003,CDLG,1.98,1.061,2017/1/3 8:44,20170103CDLG000310077088
29989059,922000003,CDLG,1.98,0.606,2017/1/3 8:45,20170103CDLG000310077089
30023041,923000006,CDLG,3.2,1.341,2017/1/3 8:45,20170103CDLG000310077090
29989157,923000000,CDLG,5.6,1.488,2017/1/3 8:45,20170103CDLG000310077090
30132386,930010008,CDLG,25.52,1,2017/1/3 8:46,20170103CDLG000310077091
29989058,922000001,CDLG,1.98,1.414,2017/1/3 8:48,20170103CDLG000310077092
29989059,922000003,CDLG,1.98,0.859,2017/1/3 8:48,20170103CDLG000310077092
29989085,922000002,CDLG,1.18,1.102,2017/1/3 8:48,20170103CDLG000310077093
30022232,960000000,CDLG,0.3,1,2017/1/3 8:48,20170103CDLG000310077094
29989059,922000003,CDLG,1.98,1.465,2017/1/3 8:48,20170103CDLG000310077094
29989059,922000003,CDLG,1.98,1.566,2017/1/3 8:48,20170103CDLG000310077094
29989087,922000002,CDLG,7.6,0.501,2017/1/3 8:48,20170103CDLG000310077094
29989077,922000008,CDLG,13.59,0.537,2017/1/3 8:48,20170103CDLG000310077095
30167709,930040000,CDLG,8.52,1,2017/1/3 8:49,20170103CDLG000310077096
30137981,930040006,CDLG,6.52,1,2017/1/3 8:49,20170103CDLG000310077096
30200756,931010103,CDLG,6.52,1,2017/1/3 8:49,20170103CDLG000310077096
29989157,923000000,CDLG,5.6,2.442,2017/1/3 8:49,20170103CDLG000310077097
29989072,922000002,CDLG,0.78,0.769,2017/1/3 8:51,20170103CDLG000310077098
29989059,922000003,CDLG,1.98,1.414,2017/1/3 8:51,20170103CDLG000310077098
29989059,922000003,CDLG,1.98,1.616,2017/1/3 8:51,20170103CDLG000310077098
30005965,914090003,CDLG,39.52,1,2017/1/3 8:51,20170103CDLG000310077099
30000069,930040000,CDLG,3.2,1,2017/1/3 8:51,20170103CDLG000310077099
30020109,915020002,CDLG,9.42,0.796,2017/1/3 8:51,20170103CDLG000310077099
30020109,915020002,CDLG,9.41,0.827,2017/1/3 8:51,20170103CDLG000310077099
30023041,923000006,CDLG,3.2,0.894,2017/1/3 8:53,20170103CDLG000310077100
30031738,915030101,CDLG,4.92,2.509,2017/1/3 8:53,20170103CDLG000310077100
30214800,925090000,CDLG,25.42,1.351,2017/1/3 8:54,20170103CDLG000310077101
30214808,925090000,CDLG,25.42,1.925,2017/1/3 8:54,20170103CDLG000310077101
30214813,925090000,CDLG,31.42,2.438,2017/1/3 8:54,20170103CDLG000310077101
30022233,960000000,CDLG,0.2,1,2017/1/3 8:56,20170103CDLG000310077102
30023041,923000006,CDLG,3.2,1.006,2017/1/3 8:56,20170103CDLG000310077103
29989059,922000003,CDLG,1.98,1.061,2017/1/3 8:56,20170103CDLG000310077103
29989049,922000001,CDLG,1.98,0.556,2017/1/3 8:56,20170103CDLG000310077104
29989072,922000002,CDLG,0.78,1.154,2017/1/3 8:56,20170103CDLG000310077104
29989059,922000003,CDLG,1.98,1.515,2017/1/3 8:56,20170103CDLG000310077104
29989083,922000000,CDLG,4.2,0.83,2017/1/3 8:57,20170103CDLG000310077105
29989091,922000000,CDLG,4.2,0.284,2017/1/3 8:57,20170103CDLG000310077105
29989072,922000002,CDLG,0.78,1.026,2017/1/3 8:57,20170103CDLG000310077105
30008276,911010501,CDLG,15.42,2.532,2017/1/3 8:57,20170103CDLG000310077105
30115746,911010500,CDLG,69.62,1,2017/1/3 8:57,20170103CDLG000310077105
30214809,925090000,CDLG,31.41,1.498,2017/1/3 8:57,20170103CDLG000310077105
29989048,922000001,CDLG,1.98,0.455,2017/1/3 8:57,20170103CDLG000310077105
29989059,922000003,CDLG,1.98,1.212,2017/1/3 8:57,20170103CDLG000310077105
29989059,922000003,CDLG,1.98,1.263,2017/1/3 8:57,20170103CDLG000310077105
30040629,922000005,CDLG,15.58,0.426,2017/1/3 8:57,20170103CDLG000310077105
30022232,960000000,CDLG,0.3,1,2017/1/3 8:59,20170103CDLG000310077106
29989073,922000002,CDLG,4.8,1.429,2017/1/3 9:00,20170103CDLG000310077107
30005764,914040300,CDLG,6.52,1,2017/1/3 9:00,20170103CDLG000310077107
30022232,960000000,CDLG,0.3,1,2017/1/3 9:00,20170103CDLG000310077107
30041085,911000000,CDLG,9.52,1,2017/1/3 9:00,20170103CDLG000310077107
29989059,922000003,CDLG,1.98,1.515,2017/1/3 9:00,20170103CDLG000310077107
29989059,922000003,CDLG,1.98,1.818,2017/1/3 9:00,20170103CDLG000310077107
30113344,912060303,CDLG,13.42,1.21,2017/1/3 9:01,20170103CDLG000310077108
30027007,923000006,CDLG,5.6,1.02,2017/1/3 9:02,20170103CDLG000310077110
29989058,922000001,CDLG,1.98,5.303,2017/1/3 9:02,20170103CDLG000310077110
29999804,930010102,CDLG,5.52,1,2017/1/3 9:03,20170103CDLG000310077111
29999712,930000202,CDLG,8.52,1,2017/1/3 9:03,20170103CDLG000310077111
29989059,922000003,CDLG,1.98,1.465,2017/1/3 9:03,20170103CDLG000310077111
30167704,930040000,CDLG,6.52,1,2017/1/3 9:03,20170103CDLG000310077111
29989058,922000001,CDLG,1.98,0.96,2017/1/3 9:03,20170103CDLG000310077112
29989058,922000001,CDLG,1.98,1.616,2017/1/3 9:03,20170103CDLG000310077112
30020095,923000010,CDLG,7.6,1.103,2017/1/3 9:05,20170103CDLG000310077113
29989152,923000001,CDLG,5.6,0.585,2017/1/3 9:05,20170103CDLG000310077113
30186264,936010002,CDLG,4.52,1,2017/1/3 9:07,20170103CDLG000310077114
30186264,936010002,CDLG,4.52,1,2017/1/3 9:07,20170103CDLG000310077114
30005896,914050001,CDLG,1.5,1,2017/1/3 9:07,20170103CDLG000310077115
30005900,914050300,CDLG,2.12,1,2017/1/3 9:07,20170103CDLG000310077115
30005900,914050300,CDLG,2.12,1,2017/1/3 9:07,20170103CDLG000310077115
30008276,911010501,CDLG,15.41,1.146,2017/1/3 9:07,20170103CDLG000310077115
29989059,922000003,CDLG,1.98,0.96,2017/1/3 9:07,20170103CDLG000310077115
30005897,914050006,CDLG,1.5,1,2017/1/3 9:07,20170103CDLG000310077115
29989099,922000008,CDLG,1.58,1.139,2017/1/3 9:08,20170103CDLG000310077116
30023195,922000001,CDLG,1.98,0.758,2017/1/3 9:08,20170103CDLG000310077116
30006208,915000101,CDLG,47.4,0.203,2017/1/3 9:08,20170103CDLG000310077117
29989059,922000003,CDLG,1.98,1.364,2017/1/3 9:08,20170103CDLG000310077118
29989077,922000008,CDLG,13.59,0.272,2017/1/3 9:09,20170103CDLG000310077119
29989059,922000003,CDLG,1.98,1.414,2017/1/3 9:10,20170103CDLG000310077120
30000889,930020104,CDLG,4.42,1,2017/1/3 9:11,20170103CDLG000310077122
30001305,931050202,CDLG,10.12,1,2017/1/3 9:11,20170103CDLG000310077122
30085836,931060000,CDLG,5.52,1,2017/1/3 9:11,20170103CDLG000310077122
29989060,922000000,CDLG,9.62,0.1,2017/1/3 9:11,20170103CDLG000310077122
30001018,930020001,CDLG,12.52,1,2017/1/3 9:11,20170103CDLG000310077122
30001018,930020001,CDLG,12.52,1,2017/1/3 9:11,20170103CDLG000310077122
30023177,922000103,CDLG,6.2,0.73,2017/1/3 9:11,20170103CDLG000310077122
30085836,931060000,CDLG,5.52,1,2017/1/3 9:11,20170103CDLG000310077122
30085836,931060000,CDLG,5.52,1,2017/1/3 9:11,20170103CDLG000310077122
29989059,922000003,CDLG,1.98,1.061,2017/1/3 9:11,20170103CDLG000310077122
29989143,923000001,CDLG,5,1.264,2017/1/3 9:11,20170103CDLG000310077122
29989061,922000000,CDLG,5.57,0.084,2017/1/3 9:14,20170103CDLG000310077124
29989116,922000002,CDLG,2.4,0.827,2017/1/3 9:14,20170103CDLG000310077124
30132379,930010005,CDLG,7.52,1,2017/1/3 9:14,20170103CDLG000310077124
29989068,922000004,CDLG,5.57,0.084,2017/1/3 9:14,20170103CDLG000310077124
30054469,930010005,CDLG,7.12,1,2017/1/3 9:14,20170103CDLG000310077124
29989091,922000000,CDLG,4.2,0.459,2017/1/3 9:14,20170103CDLG000310077124
29989073,922000002,CDLG,4.79,0.174,2017/1/3 9:14,20170103CDLG000310077124
30022232,960000000,CDLG,0.3,1,2017/1/3 9:14,20170103CDLG000310077124
30148309,910030001,CDLG,3.82,1,2017/1/3 9:14,20170103CDLG000310077124
29989071,922000002,CDLG,3.4,0.423,2017/1/3 9:14,20170103CDLG000310077124
29989087,922000002,CDLG,7.59,0.301,2017/1/3 9:14,20170103CDLG000310077124
29989153,923000006,CDLG,7.6,1.015,2017/1/3 9:14,20170103CDLG000310077125
30000821,930020003,CDLG,19.52,2,2017/1/3 9:15,20170103CDLG000310077126
29989072,922000002,CDLG,0.78,0.769,2017/1/3 9:16,20170103CDLG000310077127
29989072,922000002,CDLG,0.78,1.026,2017/1/3 9:16,20170103CDLG000310077127
29989153,923000006,CDLG,7.6,0.852,2017/1/3 9:16,20170103CDLG000310077127
30023176,922000003,CDLG,4.8,1.004,2017/1/3 9:16,20170103CDLG000310077127
30023192,922000000,CDLG,9.62,0.12,2017/1/3 9:16,20170103CDLG000310077128
29989063,922000000,CDLG,6.82,0.125,2017/1/3 9:16,20170103CDLG000310077128
29989059,922000003,CDLG,1.98,1.465,2017/1/3 9:16,20170103CDLG000310077128
29989059,922000003,CDLG,1.98,1.465,2017/1/3 9:16,20170103CDLG000310077128
30165691,931060121,CDLG,3.52,1,2017/1/3 9:18,20170103CDLG000310077129
30165691,931060121,CDLG,3.52,1,2017/1/3 9:18,20170103CDLG000310077129
29994704,931020303,CDLG,2.5,1,2017/1/3 9:18,20170103CDLG000310077129
29994704,931020303,CDLG,2.5,1,2017/1/3 9:18,20170103CDLG000310077129
29989061,922000000,CDLG,5.62,0.1,2017/1/3 9:20,20170103CDLG000310077130
30135344,931060000,CDLG,13.52,1,2017/1/3 9:20,20170103CDLG000310077130
29989059,922000003,CDLG,1.98,1.212,2017/1/3 9:20,20170103CDLG000310077130
29989071,922000002,CDLG,3.4,0.741,2017/1/3 9:20,20170103CDLG000310077130
30205103,930040000,CDLG,9.52,1,2017/1/3 9:21,20170103CDLG000310077131
29989059,922000003,CDLG,1.98,1.515,2017/1/3 9:21,20170103CDLG000310077131
29989059,922000003,CDLG,1.98,1.869,2017/1/3 9:21,20170103CDLG000310077131
29989059,922000003,CDLG,1.98,1.313,2017/1/3 9:22,20170103CDLG000310077132
30167704,930040000,CDLG,6.52,1,2017/1/3 9:22,20170103CDLG000310077132
30008381,912060301,CDLG,19.42,0.808,2017/1/3 9:22,20170103CDLG000310077133
30113344,912060303,CDLG,13.42,1.123,2017/1/3 9:22,20170103CDLG000310077133
29989140,923000006,CDLG,7.6,1.504,2017/1/3 9:26,20170103CDLG000310077134
30006364,914100000,CDLG,11.22,1,2017/1/3 9:27,20170103CDLG000310077135
29989072,922000002,CDLG,0.78,0.897,2017/1/3 9:27,20170103CDLG000310077135
30041085,911000000,CDLG,9.52,1,2017/1/3 9:27,20170103CDLG000310077135
29989059,922000003,CDLG,1.98,1.01,2017/1/3 9:27,20170103CDLG000310077135
29989059,922000003,CDLG,1.98,1.111,2017/1/3 9:27,20170103CDLG000310077135
29989059,922000003,CDLG,1.98,1.162,2017/1/3 9:27,20170103CDLG000310077135
30006246,914100001,CDLG,5.52,1,2017/1/3 9:27,20170103CDLG000310077135
30023041,923000006,CDLG,3.2,1.955,2017/1/3 9:29,20170103CDLG000310077137
29989153,923000006,CDLG,7.6,1.003,2017/1/3 9:29,20170103CDLG000310077137
30214814,925090000,CDLG,33.41,1.507,2017/1/3 9:29,20170103CDLG000310077137
29989059,922000003,CDLG,1.98,1.465,2017/1/3 9:29,20170103CDLG000310077137
29989140,923000006,CDLG,7.6,0.351,2017/1/3 9:29,20170103CDLG000310077137
30006364,914100000,CDLG,11.22,-1,2017/1/3 9:30,20170103CDLG000310077138
30023041,923000006,CDLG,3.2,1.983,2017/1/3 9:30,20170103CDLG000310077139
29989072,922000002,CDLG,0.78,2.308,2017/1/3 9:30,20170103CDLG000310077139
29989059,922000003,CDLG,1.98,1.263,2017/1/3 9:30,20170103CDLG000310077139
29989059,922000003,CDLG,1.98,1.919,2017/1/3 9:30,20170103CDLG000310077139
29989059,922000003,CDLG,1.98,0.808,2017/1/3 9:31,20170103CDLG000310077140
30179545,915000106,CDLG,67.47,0.112,2017/1/3 9:33,20170103CDLG000310077142
29989086,922000002,CDLG,4.8,0.502,2017/1/3 9:33,20170103CDLG000310077142
30096418,912060403,CDLG,19.4,0.177,2017/1/3 9:33,20170103CDLG000310077142
29989099,922000008,CDLG,1.58,0.443,2017/1/3 9:33,20170103CDLG000310077142
30006041,915010000,CDLG,7.58,0.817,2017/1/3 9:33,20170103CDLG000310077142
29989072,922000002,CDLG,0.78,1.026,2017/1/3 9:33,20170103CDLG000310077142
30023187,922000003,CDLG,3.2,0.363,2017/1/3 9:33,20170103CDLG000310077142
29989048,922000001,CDLG,1.98,0.859,2017/1/3 9:33,20170103CDLG000310077142
29989059,922000003,CDLG,1.98,0.909,2017/1/3 9:33,20170103CDLG000310077142
29989071,922000002,CDLG,3.4,0.37,2017/1/3 9:33,20170103CDLG000310077142
30013018,914050004,CDLG,2.12,1,2017/1/3 9:33,20170103CDLG000310077142
30021764,914020100,CDLG,1.5,1,2017/1/3 9:33,20170103CDLG000310077142
29989059,922000003,CDLG,1.98,0.758,2017/1/3 9:33,20170103CDLG000310077143
30062372,924010200,CDLG,26.41,0.28,2017/1/3 9:35,20170103CDLG000310077144
30022974,915030404,CDLG,6.18,2.866,2017/1/3 9:35,20170103CDLG000310077144
30071904,930010000,CDLG,26.52,1,2017/1/3 9:35,20170103CDLG000310077144
30171442,930020500,CDLG,19.52,1,2017/1/3 9:35,20170103CDLG000310077145
30000821,930020003,CDLG,19.52,2,2017/1/3 9:35,20170103CDLG000310077145
30151809,931060400,CDLG,3.52,1,2017/1/3 9:35,20170103CDLG000310077145
30115568,930020001,CDLG,8.52,2,2017/1/3 9:37,20170103CDLG000310077146
30041081,915020002,CDLG,11.57,0.937,2017/1/3 9:37,20170103CDLG000310077146
29989153,923000006,CDLG,7.6,0.84,2017/1/3 9:37,20170103CDLG000310077147
30214809,925090000,CDLG,31.43,0.845,2017/1/3 9:37,20170103CDLG000310077147
29989083,922000000,CDLG,4.2,0.393,2017/1/3 9:37,20170103CDLG000310077147
29989072,922000002,CDLG,0.78,0.513,2017/1/3 9:37,20170103CDLG000310077147
29989077,922000008,CDLG,13.58,0.308,2017/1/3 9:37,20170103CDLG000310077147
30041085,911000000,CDLG,9.52,1,2017/1/3 9:37,20170103CDLG000310077147
29989538,924020002,CDLG,12.62,0.377,2017/1/3 9:37,20170103CDLG000310077147
30023197,922000003,CDLG,6.8,1.254,2017/1/3 9:37,20170103CDLG000310077147
30115568,930020001,CDLG,8.52,2,2017/1/3 9:38,20170103CDLG000310077148
30023177,922000103,CDLG,6.2,1.657,2017/1/3 9:39,20170103CDLG000310077149
29989072,922000002,CDLG,0.78,2.282,2017/1/3 9:39,20170103CDLG000310077149
30023194,922000008,CDLG,13.6,0.415,2017/1/3 9:39,20170103CDLG000310077149
30001586,910020302,CDLG,5.52,1,2017/1/3 9:39,20170103CDLG000310077150
30001586,910020302,CDLG,4.42,2,2017/1/3 9:39,20170103CDLG000310077150
29989089,922000000,CDLG,11.58,0.092,2017/1/3 9:40,20170103CDLG000310077151
30005122,914000000,CDLG,4.52,1,2017/1/3 9:40,20170103CDLG000310077151
30214801,925090000,CDLG,27.41,0.544,2017/1/3 9:40,20170103CDLG000310077151
30005122,914000000,CDLG,4.52,1,2017/1/3 9:40,20170103CDLG000310077151
29989059,922000003,CDLG,1.98,0.909,2017/1/3 9:40,20170103CDLG000310077151
29989059,922000003,CDLG,1.98,0.96,2017/1/3 9:40,20170103CDLG000310077151
30214813,925090000,CDLG,31.36,0.092,2017/1/3 9:40,20170103CDLG000310077151
29989072,922000002,CDLG,0.78,1.026,2017/1/3 9:40,20170103CDLG000310077152
30156633,922000103,CDLG,39.58,0.578,2017/1/3 9:40,20170103CDLG000310077152
30214313,930020502,CDLG,8.52,1,2017/1/3 9:40,20170103CDLG000310077152
30006232,914100000,CDLG,5.52,1,2017/1/3 9:40,20170103CDLG000310077152
30179551,915000106,CDLG,59.3,0.191,2017/1/3 9:41,20170103CDLG000310077153
29989076,922000006,CDLG,3.58,0.754,2017/1/3 9:42,20170103CDLG000310077154
29989099,922000008,CDLG,1.58,0.506,2017/1/3 9:42,20170103CDLG000310077154
30023159,922000005,CDLG,2.8,0.66,2017/1/3 9:42,20170103CDLG000310077154
30211551,936080103,CDLG,4.12,1,2017/1/3 9:42,20170103CDLG000310077154
29989072,922000002,CDLG,0.78,1.539,2017/1/3 9:42,20170103CDLG000310077154
29989156,923000000,CDLG,10.8,1.351,2017/1/3 9:42,20170103CDLG000310077154
30023195,922000001,CDLG,1.98,0.657,2017/1/3 9:42,20170103CDLG000310077154
29989049,922000001,CDLG,1.98,0.758,2017/1/3 9:42,20170103CDLG000310077154
30006263,914100001,CDLG,5.52,1,2017/1/3 9:42,20170103CDLG000310077154
29989105,922000000,CDLG,2.8,0.598,2017/1/3 9:42,20170103CDLG000310077154
30118789,911000000,CDLG,8.32,1,2017/1/3 9:42,20170103CDLG000310077154
29989059,922000003,CDLG,1.98,1.212,2017/1/3 9:42,20170103CDLG000310077154
29989157,923000000,CDLG,5.6,1.221,2017/1/3 9:42,20170103CDLG000310077154
29989204,924030001,CDLG,31.61,0.597,2017/1/3 9:42,20170103CDLG000310077154
30151329,924000000,CDLG,29.59,0.764,2017/1/3 9:42,20170103CDLG000310077154
29989085,922000002,CDLG,1.18,2.288,2017/1/3 9:44,20170103CDLG000310077156
30023041,923000006,CDLG,3.2,1.397,2017/1/3 9:44,20170103CDLG000310077156
29989157,923000000,CDLG,5.6,0.803,2017/1/3 9:44,20170103CDLG000310077156
29989072,922000002,CDLG,0.78,1.026,2017/1/3 9:44,20170103CDLG000310077157
29989059,922000003,CDLG,1.98,1.111,2017/1/3 9:44,20170103CDLG000310077157
29989140,923000006,CDLG,7.6,1.003,2017/1/3 9:44,20170103CDLG000310077157
30023176,922000003,CDLG,4.8,0.56,2017/1/3 9:44,20170103CDLG000310077157
29989085,922000002,CDLG,1.18,0.763,2017/1/3 9:45,20170103CDLG000310077158
29989076,922000006,CDLG,3.58,0.782,2017/1/3 9:45,20170103CDLG000310077159
30023192,922000000,CDLG,9.62,0.09,2017/1/3 9:45,20170103CDLG000310077159
29989060,922000000,CDLG,9.61,0.07,2017/1/3 9:45,20170103CDLG000310077159
29989058,922000001,CDLG,1.98,1.818,2017/1/3 9:45,20170103CDLG000310077159
29989059,922000003,CDLG,1.98,1.061,2017/1/3 9:45,20170103CDLG000310077159
30022232,960000000,CDLG,0.3,1,2017/1/3 9:46,20170103CDLG000310077160
30006343,915030400,CDLG,3.98,0.849,2017/1/3 9:46,20170103CDLG000310077161
30113909,930020001,CDLG,9.52,2,2017/1/3 9:46,20170103CDLG000310077161
29989059,922000003,CDLG,1.98,0.909,2017/1/3 9:48,20170103CDLG000310077162
30115568,930020001,CDLG,8.52,2,2017/1/3 9:49,20170103CDLG000310077163
30113344,912060303,CDLG,13.41,0.544,2017/1/3 9:50,20170103CDLG000310077164
30113344,912060303,CDLG,13.41,0.609,2017/1/3 9:50,20170103CDLG000310077164
29989098,922000001,CDLG,2.8,0.598,2017/1/3 9:50,20170103CDLG000310077165
29989540,924020000,CDLG,11.56,0.243,2017/1/3 9:50,20170103CDLG000310077165
30023195,922000001,CDLG,1.98,0.657,2017/1/3 9:50,20170103CDLG000310077165
29989073,922000002,CDLG,4.8,0.483,2017/1/3 9:50,20170103CDLG000310077165
30022232,960000000,CDLG,0.3,1,2017/1/3 9:50,20170103CDLG000310077165
29989059,922000003,CDLG,1.98,1.313,2017/1/3 9:50,20170103CDLG000310077165
29989059,922000003,CDLG,1.98,1.515,2017/1/3 9:50,20170103CDLG000310077165
29989538,924020002,CDLG,12.59,0.239,2017/1/3 9:50,20170103CDLG000310077165
30040629,922000005,CDLG,15.55,0.182,2017/1/3 9:50,20170103CDLG000310077165
30214313,930020502,CDLG,8.52,1,2017/1/3 9:51,20170103CDLG000310077166
30115568,930020001,CDLG,10.65,2,2017/1/3 9:51,20170103CDLG000310077166
29989540,924020000,CDLG,11.57,0.527,2017/1/3 9:53,20170103CDLG000310077167
30151326,924000000,CDLG,19.57,0.762,2017/1/3 9:53,20170103CDLG000310077167
30023201,922000002,CDLG,8.8,0.599,2017/1/3 9:53,20170103CDLG000310077167
29989059,922000003,CDLG,1.98,1.313,2017/1/3 9:53,20170103CDLG000310077167
29989098,922000001,CDLG,2.8,1.447,2017/1/3 9:53,20170103CDLG000310077168
29989059,922000003,CDLG,1.98,1.061,2017/1/3 9:53,20170103CDLG000310077168
